,user_id,email,registration_date,transaction_count,total_amount,card_payments_count,paypal_payments_count,usd_payments_count,eur_payments_count
568,438,goodsteven@example.net,2024-02-07 21:52:02.218653,7,370.77917975607016,0,2,2,3
569,821,nicolealvarado@example.com,2024-12-08 10:55:52.720634,3,76.785365466749,1,1,1,2
570,706,wrightstephen@example.com,2023-06-28 09:36:36.009064,1,139.20280191251783,1,0,0,1
571,129, hamiltonmichael@.COM,2024-03-16 16:46:24.836270,7,707.4369588251922,0,3,4,1
572,928,kvillanueva@HENRY-JOYCE.NET,2023-03-23 19:07:06.508408,4,419.9771272853461,1,0,4,0
573,467, warrenmary@landry.com ,2024-03-16 12:10:35.458011,2,192.610520272359,0,1,1,1
574,448, heather62@.COM,2024-02-10 17:11:46.350861,3,300.5211536793002,1,2,2,0
575,69,russellwilliams@example.com,2024-10-12 18:42:46.027640,5,617.6657337029137,2,1,3,1
576,166,mkim@example.org,2023-10-25 11:53:45.906600,6,686.3959377009444,0,2,1,3
577,400,kellyroberts@.miller.info,2023-06-03 09:38:26.925115,5,559.1559735299777,1,1,0,3
578,97,pwilliams,2024-01-19 23:56:40.776107,2,181.6075025620379,1,0,0,2
579,543,leonardhayes,2024-04-09 01:14:37.419326,1,16.894264322427972,0,0,0,0
580,533,njohnson@cole.biz ,2024-03-31 20:45:55.605395,7,757.1952252389424,2,2,4,2
581,524,seanmyers@example.net,2023-07-31 14:48:36.050055,4,429.436386068204,0,4,2,2
582,661,whitelucas,2024-11-08 17:00:45.607963,8,528.4325804939206,2,2,5,2
583,693,rarnold@ellis.org ,2023-10-26 16:23:16.358446,7,734.8051332800914,0,4,2,2
584,869,beth92@example.com,2023-09-14 08:06:44.354233,4,335.77486832949853,1,2,1,2
585,264, lburgess@james.com ,2024-08-21 23:10:54.292905,3,125.03265684697686,1,1,2,0
586,312,combsdebra@example.org,2023-11-26 12:00:28.289283,1,115.64981522674142,0,0,0,1
587,389,armstrongjackie@example.org,2024-06-17 18:33:45.040773,1,154.4307350659676,1,0,0,1
588,239,gsimmons@example.com,2024-10-01 12:29:21.697604,5,360.0414446012916,2,2,2,2
589,234,andersonmichael@.chapman.com,2023-07-24 01:56:57.013396,1,143.92267864992198,0,0,0,1
590,63, james48@.COM,2023-11-06 04:16:58.642693,4,294.1424437937594,0,2,0,3
591,635,ycrawford,2023-02-27 22:27:41.957958,3,352.2390175974903,0,2,2,1
592,885, mvalenzuela@rich.net ,2023-04-01 15:01:24.070635,4,444.33643648017454,3,1,1,1
593,779,gatessergio@example.org,2024-06-16 19:38:20.444179,6,450.8333116630875,1,4,3,3
594,395,plee@example.com,2023-11-04 23:47:20.622618,3,269.1436508542864,1,1,1,2
595,982,lisa01@example.net,2024-02-28 06:00:15.880125,3,189.9049736027402,2,0,0,1
596,403,danawilliams@example.com,2024-05-26 04:19:25.544874,4,474.936348836354,1,2,1,2
597,907,christinacraig,2023-11-18 07:19:42.960103,3,249.4121766277144,1,0,0,2
598,509,pcook@example.net,2024-06-07 12:04:27.044437,4,350.5464030935417,1,1,0,3
599,459,kyle58@.owens-lang.info,2023-08-12 21:35:59.197634,3,200.73378183635566,0,2,3,0
600,848, enewman@powers-king.com ,2024-04-06 22:41:30.844490,5,269.6864186569042,2,0,3,0
601,814,@brandt.com,2024-07-28 20:14:15.402818,4,361.20444062369825,1,1,1,3
602,102,karen48@example.com,2024-09-22 23:32:44.115140,4,581.4155572299833,0,1,2,2
603,361,shawgary@example.net,2024-03-15 15:47:02.819641,4,409.02063404592684,1,3,2,1
604,77, emurphy@.COM,2023-09-21 06:14:32.659500,3,187.24426478509292,0,2,3,0
605,10,kendragalloway@example.org,2023-10-16 22:46:09.292003,5,697.6290880419598,3,1,3,1
606,589, livingstonstacy@hunter-fuller.net ,2023-05-25 20:09:56.451092,4,433.82492270245655,0,1,1,2
607,658,sparker@example.com,2023-12-13 01:48:48.255955,11,1362.4712406435053,1,8,4,5
608,951,millermatthew@example.com,2023-12-13 23:54:24.752388,4,413.4728999647927,2,1,3,0
609,771,timothyfreeman@example.com,2024-11-12 05:02:28.522231,4,321.08488193165584,2,0,3,1
610,518,donna66@cole.info ,2023-11-05 08:14:10.866220,4,399.65440980237975,1,0,1,1
611,50,adkinsbrian@example.net,2023-02-27 07:28:36.247288,4,354.33128608928274,3,0,2,1
612,750,stanleydesiree@example.org,2023-04-10 01:42:39.914675,3,329.9810700868877,0,2,0,1
613,527,michaelcooper@example.org,2024-01-12 00:30:18.592414,3,321.3061378204486,1,1,2,0
614,404, jennifer12@oconnell.biz ,2024-10-30 13:24:09.708343,4,348.989679892248,0,2,1,3
615,817,steven20@.mcfarland.com,2024-10-17 23:02:12.622341,4,541.4260017150859,2,2,3,1
616,293,lucasrodney@example.com,2024-06-04 23:34:42.666656,3,489.29138908353536,2,1,1,2
617,267,zroberts@example.org,2024-10-18 07:34:04.128474,3,329.2002354111518,1,1,3,0
618,793,tamarasmith@.williams.info,2023-12-01 15:27:07.934003,4,345.2224484806369,1,1,3,1
619,977,hernandeztara,2024-04-20 20:09:42.387523,4,363.43126630176056,1,1,2,2
620,769,dalepruitt@pham-gregory.com ,2023-05-24 09:22:06.274670,2,100.90480272141595,1,0,0,1
621,938,tiffanyparks@le.net ,2024-12-01 04:58:55.315824,7,549.4166384563325,1,0,2,4
622,45,housemelinda@example.org,2023-10-03 11:48:00.962034,6,696.184698626342,0,4,2,2
623,569,john52@example.org,2024-09-29 11:06:26.676889,3,205.63492932900817,0,1,1,0
624,759,meadowsmary@example.net,2024-09-30 06:08:44.520039,2,58.0886894558421,0,1,0,0
625,216,linda71@example.org,2024-01-24 03:06:43.558493,2,269.0274652786196,1,0,0,0
626,952,denise49,2024-11-20 18:09:37.225142,5,599.4622982038094,2,1,3,1
627,320, myerstheodore@hughes.com ,2024-07-16 20:19:44.916051,3,377.75375859064866,1,1,2,1
628,946,rmartinez@example.net,2024-02-24 09:30:44.629498,6,570.6262300029962,2,2,4,1
629,38,palmerjoshua,2024-10-17 20:26:22.163219,3,211.37270801956194,0,0,1,2
630,418,fowlershelia@mendez-robinson.com ,2024-07-21 02:14:13.433877,1,94.92208981637242,0,1,0,0
631,261,brandon69@example.org,2023-06-28 10:29:39.866729,2,335.546311757664,1,1,1,1
632,82,fletcheraaron@.mcdaniel.com,2024-07-18 02:46:45.706570,6,710.9859650870872,1,2,1,3
633,364,@curtis-wang.biz,2024-08-03 17:22:01.696706,7,756.0403019910138,1,3,5,2
634,181,robert77@bryant.biz ,2023-08-31 03:21:48.558587,7,499.896120615289,0,1,2,4
635,510, kevinmorrison@.COM,2024-12-22 05:20:27.877809,1,70.42780902302803,0,0,0,1
636,249,@olson.net,2024-01-07 14:38:08.690912,1,109.42431903802105,0,1,0,1
637,576,patrickli@example.org,2023-06-29 11:41:44.256171,5,691.3779039374683,2,1,2,3
638,945,ann45@example.org,2024-10-25 06:01:54.689811,6,512.1484519931764,1,4,4,2
639,703,JOSEPH69@davis.biz,2023-11-20 21:52:41.061400,2,199.5699294994223,0,1,1,1
640,394,erica49,2023-04-15 17:35:50.992927,1,152.36758712265257,0,0,1,0
641,288,mccormickdeborah@example.org,2023-04-18 02:55:22.743957,4,234.39058248861483,1,2,3,1
642,289,cody64,2024-02-06 08:13:16.593054,5,525.5491823793948,0,2,1,2
643,240, fjones@.COM,2024-04-25 06:37:49.100808,2,278.5364012904359,0,1,1,1
644,889,colemanjonathan@example.org,2024-07-04 22:37:08.554278,6,467.3911579375645,2,0,2,4
645,356,katrinaanderson@example.net,2024-06-27 00:56:58.701407,3,145.63528876615914,1,2,1,2
646,427,tchambers@example.net,2023-08-20 23:47:31.903684,6,365.7967776598168,3,2,4,2
647,73,nicolejohnson@example.net,2023-09-10 10:34:46.105827,11,790.9317133472189,3,3,3,4
648,763,lwilliams@example.org,2023-08-27 06:43:16.048055,4,277.44320397088904,1,2,2,0
649,245,@ortega-brooks.com,2023-08-25 07:53:18.486202,8,651.9670384763258,0,4,6,2
650,591,joshuacollins@.mccall.com,2024-06-24 22:16:15.758351,3,213.13309593704804,0,1,2,1
651,25,williamrodriguez@example.net,2023-03-20 00:45:58.725842,8,711.1681808900107,2,1,4,4
652,816,david94@example.org,2023-03-05 01:02:14.358964,1,179.4502879386435,0,0,0,1
653,113,qvargas@example.org,2023-04-17 23:58:18.643544,7,625.7282909175336,2,1,3,2
654,895,jose86@diaz.com ,2023-04-22 22:09:46.791820,5,398.20424319211713,1,3,2,2
655,237,hayesjeffrey@WILLIAMS.NET,2024-09-29 05:38:52.072423,7,787.3575947476016,0,1,3,2
656,795,hughescaroline@example.com,2023-05-22 14:39:54.202705,5,502.5327050289777,0,1,2,2
657,645,terrigarcia@example.net,2023-05-17 15:18:35.132971,4,331.87305519247195,1,1,2,1
658,893,spena@example.com,2024-06-05 07:50:35.417470,6,363.7166509629895,1,1,4,1
659,818,tracy98@example.com,2023-03-12 12:03:53.280469,3,115.81691037940055,1,1,2,1
660,160,@jones-hall.com,2023-08-06 13:48:10.096756,3,208.14271430997997,1,1,2,1
661,70,nolanjason@example.org,2023-05-08 17:53:12.277958,3,406.7663376946001,0,2,1,1
662,921,john16@goodman.com ,2024-05-25 03:05:38.983529,6,601.8063163295587,2,3,3,3
663,408,lfrench@example.net,2023-03-31 06:57:02.669855,4,367.1375293943622,0,3,4,0
664,730,delacruzbrandy@example.net,2023-01-07 00:41:51.366159,5,612.6867736575591,1,3,1,3
665,62,josephjacobs@example.net,2024-07-07 03:58:54.134763,2,169.76289629486467,1,0,1,0
666,125,charlesvaughn@example.net,2024-09-01 01:20:01.821739,4,526.8592655231023,1,1,2,1
667,121,katie29@example.net,2024-06-26 06:15:50.720606,2,284.73414005916953,1,0,1,1
668,396,jeffrey44@example.net,2023-12-02 06:10:48.775087,2,278.6938807449434,0,0,2,0
669,156,josephmiller@example.org,2023-11-28 09:47:44.832125,10,1126.3160916459121,3,4,2,6
670,480,abrown@example.net,2023-08-08 19:16:06.255125,6,634.2288083645428,1,2,3,3
671,351,cherylmiller@example.com,2023-09-01 05:22:48.045220,2,247.66828630527954,0,1,1,0
672,143,jamesrodgers@example.com,2024-03-21 20:43:44.332991,5,649.3370960795468,0,2,3,2
673,219,gibsonemily@example.net,2024-06-23 02:08:08.649985,1,38.90964534182678,0,1,1,0
674,967,@cooper.net,2023-07-19 05:26:34.754786,1,92.75870232002075,0,1,1,0
675,968,wattstravis@example.com,2023-11-24 17:24:44.372418,7,772.086296247773,0,2,3,3
676,477,pstevens@example.net,2023-02-25 07:45:55.975988,4,426.1798634379064,0,2,3,1
677,740,stephanie58@example.org,2024-11-03 23:19:28.824099,3,203.437484143473,1,0,2,1
678,411, melissamcdonald@lamb.com ,2024-01-24 12:46:45.879521,2,329.7927518273392,0,1,2,0
679,482,jacobsonsamantha@example.org,2024-05-28 07:12:01.482097,1,91.11864811883507,0,1,0,1
680,226,rgilbert@example.org,2023-05-11 07:25:41.274810,4,520.9265975802368,1,3,2,1
681,651,carolynsmith@example.com,2023-08-23 03:01:31.288082,4,443.33600020938496,1,1,3,0
682,789,conradphilip,2023-11-13 20:42:25.272697,2,282.55434033591376,1,0,0,1
683,390,alexanderrobert@.vaughn-jenkins.org,2023-03-30 13:32:08.739581,7,859.3846516885355,2,1,3,4
684,741,@rhodes.com,2023-08-17 08:41:33.294111,1,84.64498971560866,0,1,1,0
685,29,nataliearroyo@example.org,2024-01-25 23:54:48.846366,3,215.50011190230018,2,1,2,0
686,558,jacquelineanderson,2024-10-16 13:58:20.059614,8,737.195908440839,4,0,4,4
687,528,gbailey@.bowen-chavez.com,2023-08-31 12:20:35.167036,8,743.3857294733008,1,4,6,2
688,526,@phillips.com,2023-08-19 17:11:11.169073,3,222.91266550246928,1,2,0,3
689,21,CRUZCAITLIN@rice-maddox.com,2023-04-11 16:36:21.523850,4,526.8660226527145,1,3,1,1
690,214,ithompson@example.net,2024-02-03 21:31:09.403460,6,697.0911174787725,1,4,1,3
691,653,JOHNSONBRENDA@schroeder.com,2024-06-10 15:39:48.177428,5,501.24159910698796,2,2,2,3
692,710, marygreen@davis.org ,2024-03-01 07:51:33.614777,2,184.8639529868807,1,1,0,2
693,550,veronicagarcia,2024-09-07 22:08:19.483906,7,711.1640124951406,2,2,5,0
694,323,dennis58@example.com,2024-02-25 02:35:35.368997,3,372.10498858183877,1,1,2,1
695,492,unovak@example.org,2023-12-26 04:48:47.148226,5,443.86801598471425,1,2,4,1
696,798,iballard@MORRISON-TANNER.NET,2024-09-16 11:13:30.391072,2,167.00075493206532,1,0,0,2
697,941,oporter@example.net,2023-04-04 12:50:48.958604,4,445.6186512121931,1,1,3,1
698,866,mike03@example.net,2023-12-27 02:49:28.039912,3,352.18894352567673,1,1,0,3
699,352,@key-higgins.net,2023-12-07 02:55:26.093061,3,431.29715793389033,0,1,0,2
700,338,lambertrichard@example.net,2023-01-30 10:29:56.005168,4,501.2920044658635,1,3,2,0
701,335,cjackson@example.com,2023-12-31 21:15:14.929969,4,306.3536694862827,1,1,1,3
702,933,smithjason@example.net,2023-01-24 04:58:16.130049,2,262.1895009363907,0,1,2,0
703,911,jessica89@example.com,2023-07-20 23:55:16.378936,7,609.5785973091315,2,1,4,2
704,678,phillipsebony@example.net,2023-01-29 00:02:31.460957,4,506.9778557886972,0,2,1,1
705,714,carolynsmith,2024-02-16 08:59:49.088099,5,548.1228772648006,1,1,1,1
706,256,xpeterson@example.com,2023-10-21 06:21:45.387247,5,429.71862691628417,0,3,3,0
707,98,bryantlaurie@example.net,2025-01-01 13:29:18.049484,4,435.76175322488655,0,4,3,0
708,195,younggabrielle@example.com,2023-04-23 09:53:07.251004,7,530.499581742133,2,3,4,3
709,490,masonterri@example.org,2024-04-10 08:25:00.201544,7,733.1651374355848,4,2,4,2
710,287,rschroeder@example.net,2023-06-06 22:14:06.465114,6,750.1472815022495,2,2,3,0
711,595,elizabeth21@example.org,2024-10-04 17:25:37.857097,3,230.04829668645644,0,1,0,1
712,345, nlewis@benson-lutz.com ,2024-07-13 10:26:28.577904,6,464.3283738779679,2,1,2,2
713,828,michellecoleman@example.org,2024-07-28 14:13:47.425433,4,582.0775461468877,0,2,2,2
714,767,danielross@example.com,2024-05-04 19:52:47.088133,2,344.1447375522602,1,1,2,0
715,752,kelleythomas@example.org,2023-10-03 14:30:15.755336,4,540.0967008911143,1,0,3,1
716,790,msummers@example.net,2023-05-18 05:35:13.725121,4,390.15954709549885,2,0,2,2
717,990,amccormick@PERKINS.INFO,2023-07-20 12:30:08.390648,3,194.49581755562164,0,2,1,2
718,863,@sutton.com,2024-08-19 00:08:27.852311,3,318.9385426701788,0,2,1,2
719,371, gwright@roberts.org ,2023-10-22 21:07:53.181766,4,406.32548533036453,1,3,2,1
720,32,josephbrennan@example.com,2023-10-01 12:12:31.189309,3,201.8634275556073,0,0,3,0
721,90,DONNACAMPBELL@schultz.com,2023-07-11 12:02:04.013970,7,816.9541179910647,1,2,4,2
722,622,kimberlyrichards@example.org,2023-04-02 20:03:49.916442,4,327.87283822454947,0,2,3,1
723,60,justin78@TURNER.NET,2024-04-07 16:21:52.257442,2,184.44333384609058,0,1,1,0
724,382,JENNIFERBROCK@bryant.com,2023-11-11 11:52:12.123145,5,602.8383335569129,1,2,4,1
725,75,KRISTINRODRIGUEZ@garrison.com,2025-01-05 05:31:26.293645,6,466.2739492500803,3,1,2,0
726,469,mannalbert@example.net,2023-05-16 11:53:42.961756,2,219.4619059943529,1,1,1,0
727,621,shawn31@example.org,2023-11-25 02:53:35.505342,5,343.19311051581815,3,1,3,1
728,786, wwilson@walker.com ,2023-12-06 00:20:28.709316,2,227.7929782795021,0,0,0,2
729,630,smithmaria@anderson.com ,2023-08-27 12:59:25.566592,6,681.2261354558127,2,3,1,4
730,203,elizabeth74@example.net,2023-02-15 17:36:00.379243,4,269.115774866202,0,0,2,1
731,782, petersenlatoya@.COM,2024-12-30 05:29:10.422752,2,99.56354642977266,1,1,0,1
732,640, crystalpham@mayo.com ,2023-12-16 18:10:33.785160,4,476.4142892574439,0,2,1,3
733,457,heatherpadilla,2024-05-08 02:55:44.637331,5,534.0825312905743,0,2,2,2
734,662, daniellegarcia@taylor-mcgee.com ,2023-12-14 23:03:15.242483,8,999.4532945027083,4,1,3,2
735,265,CHARLES06@stevens.com,2024-04-08 00:33:25.825189,6,722.4673404665886,1,5,3,2
736,835,YSTEWART@wilson.com,2024-08-11 23:31:55.971888,5,381.16500878667165,1,2,1,3
737,221,thomasharvey@murphy.info ,2024-05-31 07:42:25.770206,3,373.92635753071846,0,0,1,2
738,899,adkinssean,2023-11-30 17:58:24.861950,5,614.5663314093291,2,1,2,3
739,724,matthewreeves@.nichols.com,2024-05-03 03:09:27.033866,3,356.12213188850916,1,1,0,2
740,341,michael90@example.net,2023-07-23 00:29:56.673416,5,438.1408363867314,3,1,3,1
741,859,mcclainmelissa@.johnson.org,2023-05-14 10:42:43.185040,3,367.41989434109263,0,1,2,1
742,141, jerry35@.COM,2023-06-21 12:10:16.403420,9,1137.2890358213087,5,2,2,4
743,414,LCALDWELL@woods.com,2024-01-15 15:45:23.259107,3,435.02902829150355,0,1,1,1
744,608,kiara45@TRAN.COM,2023-03-11 12:02:18.845978,6,585.7727346260752,2,2,0,4
745,433,ywest,2023-06-04 01:45:52.421307,4,338.1712865081697,0,1,3,1
746,151,hernandezlisa,2024-01-08 21:19:46.973716,2,190.94509841397166,1,0,2,0
747,712,josephortiz@.hancock.com,2024-03-14 10:59:08.445436,3,306.9537835177025,1,1,1,1
748,978, lopezcurtis@martinez-gonzales.com ,2024-11-03 12:53:33.632725,2,202.947227580861,0,2,1,1
749,943,lewisjonathan@example.net,2023-04-11 18:56:14.787780,6,895.2633250830193,2,3,6,0
750,953,cnelson@example.com,2024-04-17 12:15:32.695928,4,467.85977297283347,0,2,1,3
751,334,murphykenneth@example.com,2024-09-20 08:35:24.076293,4,486.1961086665318,0,3,2,2
752,751,norrisrobert@example.com,2023-08-09 18:58:12.482665,5,416.7861945842609,2,2,3,1
753,801,JENNIFER58@aguilar-bender.biz,2023-11-03 00:04:37.849269,1,160.39970199301933,1,0,1,0
754,592, wwillis@.COM,2024-01-24 09:27:35.686809,2,157.5710915168945,0,1,1,1
755,680,daniellerowland@ANTHONY-PARKER.BIZ,2023-09-20 14:45:27.395892,5,247.38855228416185,2,1,2,1
756,735,TTHOMAS@maxwell.com,2024-03-04 01:28:55.171956,3,364.50174361451167,1,1,3,0
757,376, amitchell@.COM,2023-02-11 21:41:23.951630,6,634.8802662907216,1,2,2,4
758,488,irhodes@example.com,2023-03-27 17:42:00.512635,4,332.96348160393353,0,3,1,0
759,515,nhahn@example.com,2024-09-17 09:25:05.854970,3,299.2513752494772,2,0,1,1
760,272,schmidtjames@example.com,2023-04-27 17:08:27.019115,3,235.8281661214226,0,1,3,0
761,145,harry08,2024-07-27 18:47:45.188513,1,83.0460813186576,0,0,0,1
762,200,lynchpatrick@example.net,2024-07-13 09:41:26.871141,1,90.59818570566658,0,0,0,1
763,109,WSMITH@molina-castaneda.biz,2024-11-13 06:17:37.635610,9,831.0130314238309,0,6,4,2
764,940, thomassmith@.COM,2024-06-07 03:05:55.365667,6,596.2565716490919,2,1,5,0
765,378,michaelroberts@example.com,2023-10-24 15:42:36.544200,6,633.0101494613136,1,2,4,2
766,639,@barnes.net,2023-04-11 21:51:38.887239,4,447.400283817386,1,0,3,1
767,254,adam29@.morales.com,2024-01-28 14:55:18.743040,2,84.0664416382881,0,0,2,0
768,56,sarah35,2024-01-30 06:17:31.881181,3,391.84140472190194,2,1,1,1
769,487,evansanne@example.net,2024-03-28 23:41:53.893035,3,419.0310096148665,0,1,2,0
770,228,@howard.com,2024-08-05 09:08:22.950816,4,350.7515172627121,1,0,1,3
771,655,@garcia.com,2024-01-31 14:16:03.122245,5,451.84407450938744,0,4,1,2
772,213,christopherphillips@example.net,2023-06-08 13:43:14.821475,4,490.79087396138743,1,2,2,1
773,478,kevinclayton@example.org,2023-11-15 01:06:08.172342,3,358.92394268878485,0,0,2,0
774,997,llopez@example.net,2023-11-21 10:13:10.385834,2,163.84405350502738,0,1,1,1
775,534,bushjamie@example.net,2023-01-28 03:56:16.061671,4,429.36170056702383,2,0,3,1
776,426, dbryant@.COM,2023-11-09 09:22:14.321521,4,507.9835415937579,0,3,3,1
777,718,@sanders.com,2023-02-26 17:47:36.511793,4,552.5192211890567,1,2,0,3
778,749,kelsey90@example.net,2023-10-29 03:39:39.301254,7,679.3197801384085,1,1,3,4
779,574,yjones@example.org,2023-11-05 05:13:42.382919,5,466.49244705402896,2,1,1,3
780,303,smurray@example.com,2024-11-29 19:53:35.259069,6,840.5781855219674,2,2,2,3
781,354,teresaday@example.com,2023-10-29 15:23:44.441205,4,378.8734342773896,0,1,2,0
782,702,dennismccann@example.com,2024-08-01 19:40:55.202438,6,588.5159015712572,0,3,2,4
783,708,HREID@johnson.com,2023-03-04 19:04:23.196736,3,341.9965766525446,0,2,2,1
784,170,cstone@example.com,2023-04-12 03:08:26.950242,2,237.93267122047035,2,0,1,0
785,807,rgarcia@example.net,2023-03-30 13:24:33.273090,2,116.97758702795946,1,1,2,0
786,611,jessicapayne@example.org,2024-01-22 03:59:03.856767,6,642.7960004006757,4,1,5,0
787,783,pamela83@example.net,2023-03-09 17:44:40.920603,9,871.4440475459895,2,2,3,6
788,612,adamortiz@example.org,2024-05-02 06:27:43.325660,2,243.75301906168934,0,2,0,2
789,304,mburch@example.net,2023-04-03 08:58:29.957834,7,925.4391341184305,1,1,5,1
790,668,egarcia@example.net,2023-06-19 08:55:22.001037,4,442.55991590351414,3,0,2,0
791,536,orose@.harper-carr.org,2023-09-05 07:53:35.600887,3,320.9664466359559,0,0,2,0
792,753, heathermccoy@fisher-garcia.net ,2024-02-11 20:15:23.700245,6,425.697325484059,3,2,0,4
793,865,ccrosby@.juarez.com,2024-06-01 19:06:52.298420,3,348.6205813504396,0,1,1,2
794,105,jasminebrown@example.com,2024-05-24 17:17:29.401531,4,485.42995092049586,2,1,2,2
795,913,shawnpowell@green.net ,2024-04-28 21:05:53.379656,5,590.0627969320761,1,2,4,0
796,370,floressteven@example.com,2024-01-20 19:06:42.340408,3,453.529075836841,1,1,2,0
797,298,carlamoore@example.org,2023-04-22 22:12:28.610781,2,155.01094148191459,1,0,2,0
798,726,@stokes.com,2024-08-25 17:18:23.600556,11,1025.2488685342332,2,3,6,4
799,58,ellisyolanda@.jones.net,2024-01-26 06:24:42.434100,4,415.91329527066085,1,2,2,1
800,837,robertsgina@.miller.biz,2023-02-01 16:47:18.670141,7,876.3384651297242,0,2,5,2
801,188,floresthomas@hughes-alvarado.com ,2024-03-15 17:02:05.817443,9,922.0049826908111,1,5,5,4
802,888,zperez@.clarke-james.org,2023-08-15 00:53:22.918053,5,612.0828782875706,1,2,2,3
803,575,@shaffer.com,2024-01-04 23:35:08.127771,6,543.1501416106088,1,4,3,1
804,421,foxallison@example.com,2024-05-02 16:02:06.684737,7,442.95251670681796,2,2,2,3
805,204, charleslandry@.COM,2024-11-30 01:50:32.870135,5,524.7276325073784,1,1,0,5
806,872,aeaton@MACIAS.NET,2024-11-19 02:53:10.096135,6,536.7602373968489,2,2,2,3
807,33, sarahcampos@harris.com ,2024-03-24 12:45:14.096293,2,165.98123032478713,0,1,1,1
808,11,jamesshawn@example.com,2024-01-24 17:12:19.679865,2,215.0832033935195,0,2,1,1
809,781, jgutierrez@.COM,2023-11-21 22:05:46.499865,4,321.24370396792926,2,1,3,0
810,83,ryan59@example.com,2023-11-17 10:19:45.271984,7,365.906887978551,2,1,3,3
811,508,@skinner-james.com,2024-03-27 01:16:30.227170,6,586.2136348691866,1,3,2,1
812,825,willie87@williams-villanueva.com ,2023-08-23 04:03:39.419454,11,814.1377316058365,2,1,7,3
813,369,theresa25@example.net,2025-01-03 07:59:27.950765,6,668.3498277829959,1,4,2,4
814,541,baileyhenderson@example.com,2024-04-22 12:43:50.350652,5,364.76961749923794,1,2,3,1
815,413,GREGORYCHASE@wilcox-robertson.com,2024-08-06 18:03:56.345514,2,222.7924798459815,1,1,1,1
816,150,moralescharles,2023-04-26 03:49:51.351475,3,203.55174144929552,1,2,1,2
817,110,tracynelson,2023-04-29 21:51:04.328003,2,91.77217135565783,1,0,1,1
818,567,BSMITH@forbes.com,2023-10-18 11:09:17.119507,6,618.8387329988631,1,1,3,2
819,260,russell49@example.com,2024-04-07 14:42:54.334470,9,1124.9734964043198,5,1,6,1
820,68,davenportbrandi,2024-05-06 20:10:31.731214,6,693.052865931006,0,3,6,0
821,71,gomezanita@example.com,2023-05-18 16:05:28.887832,3,358.08333234896156,0,3,2,1
822,106,amy60@example.org,2023-07-27 11:24:50.023068,2,133.2419582090273,0,1,2,0
823,561,shawn75@.smith.info,2023-07-30 18:21:23.165566,4,516.6344571510801,0,2,3,0
824,525,@vaughn.info,2024-08-06 02:47:38.743410,6,525.087859495872,1,0,4,1
825,910,hwillis@.mclaughlin.com,2023-09-08 13:57:13.038501,4,367.9093222399731,1,1,1,3
826,147,salasaudrey@example.com,2023-08-17 12:46:55.132549,6,615.2376278279869,2,3,3,3
827,116, aramirez@.COM,2023-06-26 02:12:26.670942,4,307.62895912640136,0,1,1,2
828,14,frankgray@example.net,2024-03-29 16:58:32.056991,3,308.79761244091355,0,1,1,2
829,198,williamslaura@example.com,2023-06-01 18:15:04.137721,2,111.74849559848447,0,1,0,0
830,638,rbrown@example.com,2023-11-26 23:16:59.800316,6,550.4327256003678,2,2,2,4
831,600,crawfordwilliam@example.org,2024-06-19 04:17:25.310737,3,246.4842354981107,1,2,2,1
832,317,chenbailey@example.net,2024-07-29 00:24:40.683210,5,454.9264323197301,0,3,5,0
833,805,frances20@example.net,2024-02-25 21:59:29.464082,3,429.65518411473033,0,1,1,2
834,546,cunninghamlaura@example.org,2023-09-08 16:26:50.798386,1,119.51392385297731,0,0,0,1
835,424, gdavis@.COM,2023-05-17 13:16:19.543937,4,445.0081301914943,1,0,2,2
836,344,johnsonjacob@.hughes.com,2024-12-28 18:52:30.257233,4,261.6976433076253,0,2,1,3
837,975,melissawhite@rodriguez-gibson.info ,2024-07-21 10:04:25.125744,5,630.9942115142992,0,2,3,2
838,349,@young.com,2024-10-01 07:33:19.028419,4,338.1886517140796,0,2,2,2
839,657,grant89@.walker-chapman.com,2024-07-11 22:47:17.603376,1,136.58005510792202,1,0,0,1
840,379,RDURAN@becker.biz,2023-08-17 08:45:46.681063,4,445.82983601922336,1,3,1,1
841,454,nicholas99@russo.org ,2024-04-28 02:24:08.961503,4,400.65595246668164,1,2,3,1
842,832,jonesgregory@example.com,2024-06-25 22:21:00.893409,5,391.6845863450052,1,3,4,0
843,373,tyronerobertson@.koch-jimenez.com,2024-02-18 06:48:40.280422,1,63.65255204913255,0,0,0,1
844,971,ROBERTCASTRO@wright-espinoza.biz,2024-03-27 16:59:07.927587,5,531.960439001212,1,2,0,5
845,342,erikarush@WALLACE-JONES.COM,2023-11-04 14:45:19.329365,2,151.63913790763246,1,1,1,1
846,965, ramosmichael@.COM,2023-02-19 18:23:06.788056,3,264.6704833879751,0,1,3,0
847,123,lanesarah@example.net,2024-08-08 02:16:53.666537,3,291.3299502840631,0,0,1,2
848,270,zwarren@example.com,2024-02-16 06:23:46.228703,5,255.23622701606504,2,1,3,2
849,690, teresastokes@williams.biz ,2024-04-25 07:20:10.556416,2,139.40296361391756,0,1,1,0
850,199,NICHOLAS23@jenkins.com,2023-10-06 23:06:44.982915,4,289.61163012240786,0,2,3,1
851,284, toni18@.COM,2024-11-01 10:30:36.289121,3,140.75468193062227,1,1,1,2
852,242,hvang@.chavez-jacobs.com,2023-10-11 23:44:11.713562,3,269.55808466412134,2,0,2,0
